glyph_id,modern_char,unicode,char_form,encoding_status,pinyin,svg
1,一,4E00,in_simplified_set,unicode_encoded,yi,0001.svg
2,元,5143,in_simplified_set,unicode_encoded,yuan,0002.svg
3,天,5929,in_simplified_set,unicode_encoded,tian,0003.svg
4,吏,540F,in_simplified_set,unicode_encoded,li,0004.svg
5,上,4E0A,in_simplified_set,unicode_encoded,shang,0005.svg
6,帝,5E1D,in_simplified_set,unicode_encoded,di,0006.svg
7,旁,65C1,in_simplified_set,unicode_encoded,pang,0007.svg
8,下,4E0B,in_simplified_set,unicode_encoded,xia,0008.svg
9,示,793A,in_simplified_set,unicode_encoded,shi,0009.svg
10,祜,795C,in_simplified_set,unicode_encoded,hu,0010.svg
11,禮,79AE,in_simplified_set,unicode_encoded,li,0011.svg
12,禄,7984,in_simplified_set,unicode_encoded,lu,0012.svg
13,祥,7965,in_simplified_set,unicode_encoded,xiang,0013.svg
14,祉,7949,in_simplified_set,unicode_encoded,zhi,0014.svg
15,福,798F,in_simplified_set,unicode_encoded,fu,0015.svg
16,祐,7950,in_simplified_set,unicode_encoded,you,0016.svg
17,祭,796D,in_simplified_set,unicode_encoded,ji,0017.svg
18,祀,7940,in_simplified_set,unicode_encoded,si,0018.svg
19,祖,7956,in_simplified_set,unicode_encoded,zu,0019.svg
20,祏,794F,in_simplified_set,unicode_encoded,shi,0020.svg
21,祠,7960,in_simplified_set,unicode_encoded,ci,0021.svg
22,禘,7998,in_simplified_set,unicode_encoded,di,0022.svg
23,祝,795D,in_simplified_set,unicode_encoded,zhu,0023.svg
24,祓,7953,traditional_or_variant,unicode_encoded,fu,0024.svg
25,祈,7948,in_simplified_set,unicode_encoded,qi,0025.svg
26,禦,79A6,traditional_or_variant,unicode_encoded,yu,0026.svg
27,禍,798D,in_simplified_set,unicode_encoded,huo,0027.svg
28,祟,795F,in_simplified_set,unicode_encoded,sui,0028.svg
29,禫,79AB,in_simplified_set,unicode_encoded,dan,0029.svg
30,三,4E09,in_simplified_set,unicode_encoded,san,0030.svg
31,王,738B,in_simplified_set,unicode_encoded,wang,0031.svg
32,玉,7389,in_simplified_set,unicode_encoded,yu,0032.svg
33,玨,73A8,in_simplified_set,unicode_encoded,jue,0033.svg
34,氣,6C23,in_simplified_set,unicode_encoded,qi,0034.svg
35,中,4E2D,in_simplified_set,unicode_encoded,zhong,0035.svg
36,屮,5C6E,in_simplified_set,unicode_encoded,che,0036.svg
37,屯,5C6F,in_simplified_set,unicode_encoded,tun,0037.svg
38,每,6BCF,in_simplified_set,unicode_encoded,mei,0038.svg
39,萑,8411,traditional_or_variant,unicode_encoded,huan,0039.svg
40,萌,840C,in_simplified_set,unicode_encoded,meng,0040.svg
41,兹,5179,in_simplified_set,unicode_encoded,zi,0041.svg
42,蔡,8521,in_simplified_set,unicode_encoded,cai,0042.svg
43,茀,8300,in_simplified_set,unicode_encoded,fu,0043.svg
44,若,82E5,in_simplified_set,unicode_encoded,ruo,0044.svg
45,苴,82F4,in_simplified_set,unicode_encoded,ju,0045.svg
46,芻,82BB,in_simplified_set,unicode_encoded,chu,0046.svg
47,薶,85B6,in_simplified_set,unicode_encoded,mai,0047.svg
48,折,6298,in_simplified_set,unicode_encoded,zhe,0048.svg
49,艿,827F,traditional_or_variant,unicode_encoded,nai,0049.svg
50,蒿,84BF,in_simplified_set,unicode_encoded,hao,0050.svg
51,春,6625,in_simplified_set,unicode_encoded,chun,0051.svg
52,蓐,84D0,in_simplified_set,unicode_encoded,ru,0052.svg
53,莫,83AB,in_simplified_set,unicode_encoded,mo,0053.svg
54,葬,846C,in_simplified_set,unicode_encoded,zang,0054.svg
55,小,5C0F,in_simplified_set,unicode_encoded,xiao,0055.svg
56,少,5C11,in_simplified_set,unicode_encoded,shao,0056.svg
57,八,516B,in_simplified_set,unicode_encoded,ba,0057.svg
58,分,5206,in_simplified_set,unicode_encoded,fen,0058.svg
59,曾,66FE,in_simplified_set,unicode_encoded,ceng,0059.svg
60,遂,9042,traditional_or_variant,unicode_encoded,sui,0060.svg
61,介,4ECB,in_simplified_set,unicode_encoded,jie,0061.svg
62,兆,5146,in_simplified_set,unicode_encoded,zhao,0062.svg
63,公,516C,in_simplified_set,unicode_encoded,gong,0063.svg
64,必,5FC5,in_simplified_set,unicode_encoded,bi,0064.svg
65,余,4F59,in_simplified_set,unicode_encoded,yu,0065.svg
66,番,756A,in_simplified_set,unicode_encoded,fan,0066.svg
67,牛,725B,in_simplified_set,unicode_encoded,niu,0067.svg
68,牡,7261,in_simplified_set,unicode_encoded,mu,0068.svg
69,犅,7285,in_simplified_set,unicode_encoded,gang,0069.svg
70,牝,725D,in_simplified_set,unicode_encoded,pin,0070.svg
71,牲,7272,in_simplified_set,unicode_encoded,sheng,0071.svg
72,牢,7262,in_simplified_set,unicode_encoded,lao,0072.svg
73,物,7269,in_simplified_set,unicode_encoded,wu,0073.svg
74,告,544A,in_simplified_set,unicode_encoded,gao,0074.svg
75,口,53E3,in_simplified_set,unicode_encoded,kou,0075.svg
76,喙,5599,in_simplified_set,unicode_encoded,hui,0076.svg
77,吹,5439,in_simplified_set,unicode_encoded,chui,0077.svg
78,名,540D,in_simplified_set,unicode_encoded,ming,0078.svg
79,君,541B,in_simplified_set,unicode_encoded,jun,0079.svg
80,命,547D,in_simplified_set,unicode_encoded,ming,0080.svg
81,召,53EC,in_simplified_set,unicode_encoded,zhao,0081.svg
82,問,554F,in_simplified_set,unicode_encoded,wen,0082.svg
83,唯,552F,in_simplified_set,unicode_encoded,wei,0083.svg
84,启,542F,in_simplified_set,unicode_encoded,qi,0084.svg
85,咸,54B8,in_simplified_set,unicode_encoded,xian,0085.svg
86,右,53F3,in_simplified_set,unicode_encoded,you,0086.svg
87,吉,5409,in_simplified_set,unicode_encoded,ji,0087.svg
88,周,5468,in_simplified_set,unicode_encoded,zhou,0088.svg
89,唐,5510,in_simplified_set,unicode_encoded,tang,0089.svg
90,敋,654B,traditional_or_variant,unicode_encoded,ge,0090.svg
91,吝,541D,in_simplified_set,unicode_encoded,lin,0091.svg
92,各,5404,in_simplified_set,unicode_encoded,ge,0092.svg
93,單,55AE,in_simplified_set,unicode_encoded,dan,0093.svg
94,哭,54ED,in_simplified_set,unicode_encoded,ku,0094.svg
95,喪,55AA,in_simplified_set,unicode_encoded,sang,0095.svg
96,逺,903A,traditional_or_variant,unicode_encoded,yuan,0096.svg
97,止,6B62,in_simplified_set,unicode_encoded,zhi,0097.svg
98,前,524D,in_simplified_set,unicode_encoded,qian,0098.svg
99,歷,6B77,in_simplified_set,unicode_encoded,li,0099.svg
100,歸,6B78,in_simplified_set,unicode_encoded,gui,0100.svg
101,登,767B,in_simplified_set,unicode_encoded,deng,0101.svg
102,癹,7679,traditional_or_variant,unicode_encoded,ba,0102.svg
103,步,6B65,in_simplified_set,unicode_encoded,bu,0103.svg
104,歳,6B73,in_simplified_set,unicode_encoded,sui,0104.svg
105,此,6B64,in_simplified_set,unicode_encoded,ci,0105.svg
106,正,6B63,in_simplified_set,unicode_encoded,zheng,0106.svg
107,辵,8FB5,in_simplified_set,unicode_encoded,chuo,0107.svg
108,征,5F81,in_simplified_set,unicode_encoded,zheng,0108.svg
109,遝,905D,in_simplified_set,unicode_encoded,ta,0109.svg
110,颌,988C,traditional_or_variant,unicode_encoded,he,0110.svg
111,逆,9006,in_simplified_set,unicode_encoded,ni,0111.svg
112,遘,9058,in_simplified_set,unicode_encoded,gou,0112.svg
113,通,901A,in_simplified_set,unicode_encoded,tong,0113.svg
114,還,9084,in_simplified_set,unicode_encoded,hai,0114.svg
115,遣,9063,in_simplified_set,unicode_encoded,qian,0115.svg
116,逹,9039,in_simplified_set,unicode_encoded,da,0116.svg
117,追,8FFD,in_simplified_set,unicode_encoded,zhui,0117.svg
118,逐,9010,in_simplified_set,unicode_encoded,zhu,0118.svg
119,至,81F3,traditional_or_variant,unicode_encoded,zhi,0119.svg
120,逴,9034,in_simplified_set,unicode_encoded,chuo,0120.svg
121,迂,8FC2,traditional_or_variant,unicode_encoded,yu,0121.svg
122,進,9032,in_simplified_set,unicode_encoded,jin,0122.svg
123,途,9014,in_simplified_set,unicode_encoded,tu,0123.svg
124,德,5FB7,in_simplified_set,unicode_encoded,de,0124.svg
125,復,5FA9,traditional_or_variant,unicode_encoded,fu,0125.svg
126,往,5F80,in_simplified_set,unicode_encoded,wang,0126.svg
127,彶,5F76,in_simplified_set,unicode_encoded,ji,0127.svg
128,逢,9022,traditional_or_variant,unicode_encoded,feng,0128.svg
129,避,907F,in_simplified_set,unicode_encoded,bi,0129.svg
130,得,5F97,in_simplified_set,unicode_encoded,de,0130.svg
131,律,5F8B,in_simplified_set,unicode_encoded,lv,0131.svg
132,御,5FA1,in_simplified_set,unicode_encoded,yu,0132.svg
133,延,5EF6,traditional_or_variant,unicode_encoded,yan,0133.svg
134,行,884C,in_simplified_set,unicode_encoded,xing,0134.svg
135,衛,885B,traditional_or_variant,unicode_encoded,wei,0135.svg
136,齒,9F52,traditional_or_variant,unicode_encoded,chi,0136.svg
137,足,8DB3,in_simplified_set,unicode_encoded,zu,0137.svg
138,跽,8DFD,in_simplified_set,unicode_encoded,ji,0138.svg
139,品,54C1,in_simplified_set,unicode_encoded,pin,0139.svg
140,龠,9FA0,in_simplified_set,unicode_encoded,yue,0140.svg
141,龢,9FA2,in_simplified_set,unicode_encoded,he,0141.svg
142,册,518C,in_simplified_set,unicode_encoded,ce,0142.svg
143,嗣,55E3,in_simplified_set,unicode_encoded,si,0143.svg
144,星,661F,traditional_or_variant,unicode_encoded,xing,0144.svg
145,嚚,569A,in_simplified_set,unicode_encoded,yin,0145.svg
146,舌,820C,in_simplified_set,unicode_encoded,she,0146.svg
147,干,5E72,in_simplified_set,unicode_encoded,gan,0147.svg
148,屰,5C70,in_simplified_set,unicode_encoded,ni,0148.svg
149,畑,7551,traditional_or_variant,unicode_encoded,tian,0149.svg
150,冏,518F,in_simplified_set,unicode_encoded,jiong,0150.svg
151,商,5546,in_simplified_set,unicode_encoded,shang,0151.svg
152,句,53E5,in_simplified_set,unicode_encoded,ju,0152.svg
153,丩,4E29,in_simplified_set,unicode_encoded,jiu,0153.svg
154,古,53E4,in_simplified_set,unicode_encoded,gu,0154.svg
155,十,5341,in_simplified_set,unicode_encoded,shi,0155.svg
156,千,5343,in_simplified_set,unicode_encoded,qian,0156.svg
157,廿,5EFF,in_simplified_set,unicode_encoded,nian,0157.svg
158,卅,5345,in_simplified_set,unicode_encoded,sa,0158.svg
159,言,8A00,in_simplified_set,unicode_encoded,yan,0159.svg
160,誨,8AA8,in_simplified_set,unicode_encoded,hui,0160.svg
161,訊,8A0A,in_simplified_set,unicode_encoded,xun,0161.svg
162,呼,547C,in_simplified_set,unicode_encoded,hu,0162.svg
163,誖,8A96,in_simplified_set,unicode_encoded,bei,0163.svg
164,競,7AF6,traditional_or_variant,unicode_encoded,jing,0164.svg
165,竟,7ADF,in_simplified_set,unicode_encoded,jing,0165.svg
166,铅,94C5,traditional_or_variant,unicode_encoded,qian,0166.svg
167,妾,59BE,in_simplified_set,unicode_encoded,qie,0167.svg
168,對,5C0D,in_simplified_set,unicode_encoded,dui,0168.svg
169,僕,50D5,in_simplified_set,unicode_encoded,pu,0169.svg
170,共,5171,in_simplified_set,unicode_encoded,gong,0170.svg
171,丞,4E1E,in_simplified_set,unicode_encoded,cheng,0171.svg
172,畀,7540,in_simplified_set,unicode_encoded,bi,0172.svg
173,弄,5F04,in_simplified_set,unicode_encoded,nong,0173.svg
174,奎,594E,traditional_or_variant,unicode_encoded,kui,0174.svg
175,戒,6212,in_simplified_set,unicode_encoded,jie,0175.svg
176,兵,5175,in_simplified_set,unicode_encoded,bing,0176.svg
177,龏,9F8F,in_simplified_set,unicode_encoded,gong,0177.svg
178,具,5177,in_simplified_set,unicode_encoded,ju,0178.svg
179,異,7570,in_simplified_set,unicode_encoded,yi,0179.svg
180,興,8208,in_simplified_set,unicode_encoded,xing,0180.svg
181,要,8981,in_simplified_set,unicode_encoded,yao,0181.svg
182,晨,6668,traditional_or_variant,unicode_encoded,chen,0182.svg
183,農,8FB2,in_simplified_set,unicode_encoded,nong,0183.svg
184,鬲,9B32,in_simplified_set,unicode_encoded,ge,0184.svg
185,鬳,9B33,in_simplified_set,unicode_encoded,yan,0185.svg
186,餗,9917,in_simplified_set,unicode_encoded,su,0186.svg
187,爪,722A,in_simplified_set,unicode_encoded,zhao,0187.svg
188,孚,5B5A,in_simplified_set,unicode_encoded,fu,0188.svg
189,爲,7232,in_simplified_set,unicode_encoded,wei,0189.svg
190,丮,4E2E,in_simplified_set,unicode_encoded,ji,0190.svg
191,蓺,84FA,in_simplified_set,unicode_encoded,yi,0191.svg
192,熟,719F,traditional_or_variant,unicode_encoded,shu,0192.svg
193,载,8F7D,traditional_or_variant,unicode_encoded,zai,0193.svg
194,崋,5D0B,traditional_or_variant,unicode_encoded,hua,0194.svg
195,鬥,9B25,in_simplified_set,unicode_encoded,dou,0195.svg
196,又,53C8,in_simplified_set,unicode_encoded,you,0196.svg
197,爪,722A,traditional_or_variant,unicode_encoded,zhao,0197.svg
198,父,7236,in_simplified_set,unicode_encoded,fu,0198.svg
199,叜,53DC,in_simplified_set,unicode_encoded,sou,0199.svg
200,燮,71EE,in_simplified_set,unicode_encoded,xie,0200.svg
201,尹,5C39,in_simplified_set,unicode_encoded,yin,0201.svg
202,虘,8658,traditional_or_variant,unicode_encoded,cuo,0202.svg
203,斄,6584,traditional_or_variant,unicode_encoded,li,0203.svg
204,及,53CA,in_simplified_set,unicode_encoded,ji,0204.svg
205,秉,79C9,in_simplified_set,unicode_encoded,bing,0205.svg
206,反,53CD,in_simplified_set,unicode_encoded,fan,0206.svg
207,服,670D,traditional_or_variant,unicode_encoded,fu,0207.svg
208,祟,795F,traditional_or_variant,unicode_encoded,sui,0208.svg
209,叔,53D4,in_simplified_set,unicode_encoded,shu,0209.svg
210,取,53D6,in_simplified_set,unicode_encoded,qu,0210.svg
211,彗,5F57,in_simplified_set,unicode_encoded,hui,0211.svg
212,友,53CB,in_simplified_set,unicode_encoded,you,0212.svg
213,左,5DE6,in_simplified_set,unicode_encoded,zuo,0213.svg
214,史,53F2,in_simplified_set,unicode_encoded,shi,0214.svg
215,事,4E8B,in_simplified_set,unicode_encoded,shi,0215.svg
216,肄,8084,traditional_or_variant,unicode_encoded,yi,0216.svg
217,隶,96B6,traditional_or_variant,unicode_encoded,li,0217.svg
218,臤,81E4,in_simplified_set,unicode_encoded,qian,0218.svg
219,臣,81E3,in_simplified_set,unicode_encoded,chen,0219.svg
220,臧,81E7,in_simplified_set,unicode_encoded,zang,0220.svg
221,殳,6BB3,in_simplified_set,unicode_encoded,shu,0221.svg
222,壳,58F3,traditional_or_variant,unicode_encoded,ke,0222.svg
223,頭,982D,traditional_or_variant,unicode_encoded,tou,0223.svg
224,簋,7C0B,traditional_or_variant,unicode_encoded,gui,0224.svg
225,伇,4F07,in_simplified_set,unicode_encoded,yi,0225.svg
226,殺,6BBA,in_simplified_set,unicode_encoded,sha,0226.svg
227,尋,5C0B,in_simplified_set,unicode_encoded,xun,0227.svg
228,專,5C08,in_simplified_set,unicode_encoded,zhuan,0228.svg
229,尃,5C03,in_simplified_set,unicode_encoded,fu,0229.svg
230,攴,6534,in_simplified_set,unicode_encoded,pu,0230.svg
231,啓,5553,in_simplified_set,unicode_encoded,qi,0231.svg
232,徹,5FB9,traditional_or_variant,unicode_encoded,che,0232.svg
233,敏,654F,in_simplified_set,unicode_encoded,min,0233.svg
234,效,6548,in_simplified_set,unicode_encoded,xiao,0234.svg
235,政,653F,in_simplified_set,unicode_encoded,zheng,0235.svg
236,尸,5C38,traditional_or_variant,unicode_encoded,shi,0236.svg
237,更,66F4,in_simplified_set,unicode_encoded,geng,0237.svg
238,攸,6538,in_simplified_set,unicode_encoded,you,0238.svg
239,敉,6549,in_simplified_set,unicode_encoded,mi,0239.svg
240,敭,656D,traditional_or_variant,unicode_encoded,yang,0240.svg
241,敗,6557,in_simplified_set,unicode_encoded,bai,0241.svg
242,攻,653B,in_simplified_set,unicode_encoded,gong,0242.svg
243,铣,94E3,traditional_or_variant,unicode_encoded,xi,0243.svg
244,畋,754B,in_simplified_set,unicode_encoded,tian,0244.svg
245,改,6539,traditional_or_variant,unicode_encoded,gai,0245.svg
246,叙,53D9,in_simplified_set,unicode_encoded,xu,0246.svg
247,牧,7267,in_simplified_set,unicode_encoded,mu,0247.svg
248,教,6559,in_simplified_set,unicode_encoded,jiao,0248.svg
249,學,5B78,in_simplified_set,unicode_encoded,xue,0249.svg
250,卜,535C,in_simplified_set,unicode_encoded,bo,0250.svg
251,貞,8C9E,in_simplified_set,unicode_encoded,zhen,0251.svg
252,占,5360,in_simplified_set,unicode_encoded,zhan,0252.svg
253,用,7528,in_simplified_set,unicode_encoded,yong,0253.svg
254,甫,752B,in_simplified_set,unicode_encoded,fu,0254.svg
255,备,5907,traditional_or_variant,unicode_encoded,bei,0255.svg
256,爻,723B,in_simplified_set,unicode_encoded,yao,0256.svg
257,爽,723D,in_simplified_set,unicode_encoded,shuang,0257.svg
258,洫,6D2B,traditional_or_variant,unicode_encoded,xu,0258.svg
259,目,76EE,in_simplified_set,unicode_encoded,mu,0259.svg
260,嚃,5683,traditional_or_variant,unicode_encoded,ta,0260.svg
261,相,76F8,in_simplified_set,unicode_encoded,xiang,0261.svg
262,省,7701,in_simplified_set,unicode_encoded,sheng,0262.svg
263,眣,7723,traditional_or_variant,unicode_encoded,die,0263.svg
264,瞋,778B,traditional_or_variant,unicode_encoded,chen,0264.svg
265,眉,7709,in_simplified_set,unicode_encoded,mei,0265.svg
266,自,81EA,in_simplified_set,unicode_encoded,zi,0266.svg
267,魯,9B6F,in_simplified_set,unicode_encoded,lu,0267.svg
268,協,5354,traditional_or_variant,unicode_encoded,xie,0268.svg
269,百,767E,in_simplified_set,unicode_encoded,bai,0269.svg
270,習,7FD2,in_simplified_set,unicode_encoded,xi,0270.svg
271,羽,7FBD,in_simplified_set,unicode_encoded,yu,0271.svg
272,翊,7FCA,in_simplified_set,unicode_encoded,yi,0272.svg
273,隹,96B9,in_simplified_set,unicode_encoded,zhui,0273.svg
274,隻,96BB,in_simplified_set,unicode_encoded,zhi,0274.svg
275,雀,96C0,in_simplified_set,unicode_encoded,que,0275.svg
276,雉,96C9,in_simplified_set,unicode_encoded,zhi,0276.svg
277,雞,96DE,in_simplified_set,unicode_encoded,ji,0277.svg
278,雏,96CF,traditional_or_variant,unicode_encoded,chu,0278.svg
279,離,96E2,in_simplified_set,unicode_encoded,li,0279.svg
280,雝,96DD,in_simplified_set,unicode_encoded,yong,0280.svg
281,雇,96C7,in_simplified_set,unicode_encoded,gu,0281.svg
282,鸿,9E3F,traditional_or_variant,unicode_encoded,hong,0282.svg
283,萑,8411,in_simplified_set,unicode_encoded,huan,0283.svg
284,雚,96DA,in_simplified_set,unicode_encoded,guan,0284.svg
285,舊,820A,in_simplified_set,unicode_encoded,jiu,0285.svg
286,蔑,8511,in_simplified_set,unicode_encoded,mie,0286.svg
287,羊,7F8A,in_simplified_set,unicode_encoded,yang,0287.svg
288,芈,8288,in_simplified_set,unicode_encoded,mi,0288.svg
289,羔,7F94,in_simplified_set,unicode_encoded,gao,0289.svg
290,美,7F8E,in_simplified_set,unicode_encoded,mei,0290.svg
291,羌,7F8C,in_simplified_set,unicode_encoded,qiang,0291.svg
292,羴,7FB4,in_simplified_set,unicode_encoded,shan,0292.svg
293,霍,970D,in_simplified_set,unicode_encoded,huo,0293.svg
294,雥,96E5,in_simplified_set,unicode_encoded,za,0294.svg
295,集,96C6,in_simplified_set,unicode_encoded,ji,0295.svg
296,鳥,9CE5,in_simplified_set,unicode_encoded,niao,0296.svg
297,鳳,9CF3,traditional_or_variant,unicode_encoded,feng,0297.svg
298,鶾,9DBE,in_simplified_set,unicode_encoded,han,0298.svg
299,鳴,9CF4,in_simplified_set,unicode_encoded,ming,0299.svg
300,棄,68C4,in_simplified_set,unicode_encoded,qi,0300.svg
301,冓,5193,in_simplified_set,unicode_encoded,gou,0301.svg
302,再,518D,in_simplified_set,unicode_encoded,zai,0302.svg
303,爯,722F,in_simplified_set,unicode_encoded,cheng,0303.svg
304,幼,5E7C,in_simplified_set,unicode_encoded,you,0304.svg
305,游,6E38,traditional_or_variant,unicode_encoded,you,0305.svg
306,幽,5E7D,in_simplified_set,unicode_encoded,you,0306.svg
307,叀,53C0,traditional_or_variant,unicode_encoded,zhuan,0307.svg
308,疐,7590,in_simplified_set,unicode_encoded,zhi,0308.svg
309,爰,7230,in_simplified_set,unicode_encoded,yuan,0309.svg
310,受,53D7,in_simplified_set,unicode_encoded,shou,0310.svg
311,啮,556E,traditional_or_variant,unicode_encoded,nie,0311.svg
312,死,6B7B,in_simplified_set,unicode_encoded,si,0312.svg
313,冎,518E,in_simplified_set,unicode_encoded,gua,0313.svg
314,剐,5250,traditional_or_variant,unicode_encoded,gua,0314.svg
315,骨,9AA8,in_simplified_set,unicode_encoded,gu,0315.svg
316,肉,8089,in_simplified_set,unicode_encoded,rou,0316.svg
317,膏,818F,in_simplified_set,unicode_encoded,gao,0317.svg
318,腹,8179,in_simplified_set,unicode_encoded,fu,0318.svg
319,胾,80FE,in_simplified_set,unicode_encoded,zi,0319.svg
320,刀,5200,in_simplified_set,unicode_encoded,dao,0320.svg
321,利,5229,in_simplified_set,unicode_encoded,li,0321.svg
322,初,521D,in_simplified_set,unicode_encoded,chu,0322.svg
323,剛,525B,in_simplified_set,unicode_encoded,gang,0323.svg
324,副,526F,in_simplified_set,unicode_encoded,fu,0324.svg
325,删,5220,in_simplified_set,unicode_encoded,shan,0325.svg
326,剥,5265,in_simplified_set,unicode_encoded,bo,0326.svg
327,刖,5216,in_simplified_set,unicode_encoded,yue,0327.svg
328,刜,521C,in_simplified_set,unicode_encoded,fu,0328.svg
329,切,5207,traditional_or_variant,unicode_encoded,qie,0329.svg
330,翼,7FFC,traditional_or_variant,unicode_encoded,yi,0330.svg
331,刃,5203,in_simplified_set,unicode_encoded,ren,0331.svg
332,㓞,34DE,traditional_or_variant,unicode_encoded,qia,0332.svg
333,耤,8024,in_simplified_set,unicode_encoded,ji,0333.svg
334,角,89D2,in_simplified_set,unicode_encoded,jiao,0334.svg
335,解,89E3,in_simplified_set,unicode_encoded,jie,0335.svg
336,竹,7AF9,in_simplified_set,unicode_encoded,zhu,0336.svg
337,箙,7B99,in_simplified_set,unicode_encoded,fu,0337.svg
338,箕,7B95,in_simplified_set,unicode_encoded,ji,0338.svg
339,典,5178,in_simplified_set,unicode_encoded,dian,0339.svg
340,奠,5960,in_simplified_set,unicode_encoded,dian,0340.svg
341,工,5DE5,in_simplified_set,unicode_encoded,gong,0341.svg
342,巫,5DEB,in_simplified_set,unicode_encoded,wu,0342.svg
343,甘,7518,in_simplified_set,unicode_encoded,gan,0343.svg
344,曰,66F0,in_simplified_set,unicode_encoded,yue,0344.svg
345,𠕋,2054B,traditional_or_variant,unicode_encoded,ce,0345.svg
346,曹,66F9,traditional_or_variant,unicode_encoded,cao,0346.svg
347,乃,4E43,in_simplified_set,unicode_encoded,nai,0347.svg
348,硵,7875,traditional_or_variant,unicode_encoded,lu,0348.svg
349,丂,4E02,in_simplified_set,unicode_encoded,kao,0349.svg
350,甹,7539,traditional_or_variant,unicode_encoded,ping,0350.svg
351,寧,5BE7,traditional_or_variant,unicode_encoded,ning,0351.svg
352,可,53EF,in_simplified_set,unicode_encoded,ke,0352.svg
353,兮,516E,in_simplified_set,unicode_encoded,xi,0353.svg
354,乎,4E4E,in_simplified_set,unicode_encoded,hu,0354.svg
355,亏,4E8F,in_simplified_set,unicode_encoded,kui,0355.svg
356,粤,7CA4,in_simplified_set,unicode_encoded,yue,0356.svg
357,旨,65E8,in_simplified_set,unicode_encoded,zhi,0357.svg
358,喜,559C,in_simplified_set,unicode_encoded,xi,0358.svg
359,壴,58F4,in_simplified_set,unicode_encoded,zhu,0359.svg
360,彭,5F6D,in_simplified_set,unicode_encoded,peng,0360.svg
361,鼓,9F13,in_simplified_set,unicode_encoded,gu,0361.svg
362,豆,8C46,in_simplified_set,unicode_encoded,dou,0362.svg
363,眷,7737,traditional_or_variant,unicode_encoded,juan,0363.svg
364,糞,7CDE,traditional_or_variant,unicode_encoded,fen,0364.svg
365,豐,8C50,in_simplified_set,unicode_encoded,feng,0365.svg
366,虍,864D,in_simplified_set,unicode_encoded,hu,0366.svg
367,虘,8658,in_simplified_set,unicode_encoded,cuo,0367.svg
368,虎,864E,in_simplified_set,unicode_encoded,hu,0368.svg
369,虤,8664,in_simplified_set,unicode_encoded,yan,0369.svg
370,皿,76BF,in_simplified_set,unicode_encoded,min,0370.svg
371,盂,76C2,in_simplified_set,unicode_encoded,yu,0371.svg
372,盛,76DB,in_simplified_set,unicode_encoded,sheng,0372.svg
373,盧,76E7,in_simplified_set,unicode_encoded,lu,0373.svg
374,益,76CA,in_simplified_set,unicode_encoded,yi,0374.svg
375,盡,76E1,in_simplified_set,unicode_encoded,jin,0375.svg
376,盥,76E5,in_simplified_set,unicode_encoded,guan,0376.svg
377,去,53BB,in_simplified_set,unicode_encoded,qu,0377.svg
378,血,8840,in_simplified_set,unicode_encoded,xue,0378.svg
379,聴,8074,traditional_or_variant,unicode_encoded,ting,0379.svg
380,,,undetermined,not_encoded,xu,0380.svg
381,主,4E3B,in_simplified_set,unicode_encoded,zhu,0381.svg
382,丹,4E39,in_simplified_set,unicode_encoded,dan,0382.svg
383,青,9752,in_simplified_set,unicode_encoded,qing,0383.svg
384,井,4E95,in_simplified_set,unicode_encoded,jing,0384.svg
385,皀,7680,traditional_or_variant,unicode_encoded,ji,0385.svg
386,即,5373,in_simplified_set,unicode_encoded,ji,0386.svg
387,既,65E2,in_simplified_set,unicode_encoded,ji,0387.svg
388,冟,519F,traditional_or_variant,unicode_encoded,shi,0388.svg
389,鬯,9B2F,traditional_or_variant,unicode_encoded,chang,0389.svg
390,爵,7235,in_simplified_set,unicode_encoded,jue,0390.svg
391,食,98DF,in_simplified_set,unicode_encoded,shi,0391.svg
392,饔,9954,traditional_or_variant,unicode_encoded,yong,0392.svg
393,養,990A,in_simplified_set,unicode_encoded,yang,0393.svg
394,饗,9957,traditional_or_variant,unicode_encoded,xiang,0394.svg
395,合,5408,in_simplified_set,unicode_encoded,he,0395.svg
396,今,4ECA,in_simplified_set,unicode_encoded,jin,0396.svg
397,會,6703,in_simplified_set,unicode_encoded,hui,0397.svg
398,倉,5009,in_simplified_set,unicode_encoded,cang,0398.svg
399,入,5165,in_simplified_set,unicode_encoded,ru,0399.svg
400,内,5185,in_simplified_set,unicode_encoded,nei,0400.svg
401,缶,7F36,in_simplified_set,unicode_encoded,fou,0401.svg
402,矢,77E2,in_simplified_set,unicode_encoded,shi,0402.svg
403,射,5C04,traditional_or_variant,unicode_encoded,she,0403.svg
404,侯,4FAF,in_simplified_set,unicode_encoded,hou,0404.svg
405,高,9AD8,in_simplified_set,unicode_encoded,gao,0405.svg
406,亳,4EB3,traditional_or_variant,unicode_encoded,bo,0406.svg
407,央,592E,in_simplified_set,unicode_encoded,yang,0407.svg
408,郭,90ED,traditional_or_variant,unicode_encoded,guo,0408.svg
409,京,4EAC,in_simplified_set,unicode_encoded,jing,0409.svg
410,亯,4EAF,traditional_or_variant,unicode_encoded,xiang,0410.svg
411,纯,7EAF,traditional_or_variant,unicode_encoded,chun,0411.svg
412,厚,539A,traditional_or_variant,unicode_encoded,hou,0412.svg
413,畐,7550,traditional_or_variant,unicode_encoded,fu,0413.svg
414,良,826F,in_simplified_set,unicode_encoded,liang,0414.svg
415,悋,608B,traditional_or_variant,unicode_encoded,lin,0415.svg
